,mAbA7batch1-1a_1_C2,mAbA7batch1-1a_2_C2,mAbA9batch3-1_1_C2,mAbA9batch3-1_2_C2,mAbC1batch2-1_2_C2,mAbC1batch2-1_1_C2,mAbC3batch1-2_1_C2,mAbC3batch1-2_2_C2
corona2_6590,2.2541509852716803,1.2697755975252625,1.3308705834053645,0.6037387136980827,1.155148467925543,1.499528665835838,1.0304363969732149,0.7335326223641707
corona2_11762,2.241253794422524,0.458379311796606,1.5097818214753087,0.897244605212824,2.295596209345782,1.0068557113309826,1.9357520935564452,1.1326443345993344
corona2_6326,2.241253794422524,0.9857740559413718,1.3414480650907348,0.5835746698708094,2.238083455710265,0.7093340818546642,0.3107905996000666,0.3545836625596903
corona2_12748,2.2406402462409396,1.168824250226831,1.9516873499433625,1.0305016478018711,1.576566041764487,2.6495142679659685,0.9560459318611968,1.572337552864116
corona2_9920,2.2404719967900326,1.2157038958272632,0.6823773407018602,1.4093589472884038,2.09813299889148,0.5597144636332095,1.7158169847655822,0.818325613587514
corona2_6964,2.2367373929835024,0.8983000382486686,0.6111888781236947,0.5801969001711197,0.984731627155942,0.5919873354133182,0.4323722038000044,0.4399725696287552
corona2_1646,2.2079869851139318,1.4917290897098736,1.5545472344380884,2.401504147651075,2.370933598457497,1.1526005821766037,1.0820470127016308,1.7626935051412833
corona2_6495,2.2079869851139318,0.5352326705697195,0.9867717815804404,1.1253133359908736,0.3288676175611365,1.9354782341755177,1.7674723017546332,0.8375957648177772
corona2_4828,2.19873019588066,0.8223654677507591,1.3001186322040783,1.441793403476206,0.9971232884206356,1.371239635256246,0.8173478463879548,2.1445588069760424
corona2_4061,2.1913155348955007,1.4314771506158408,2.1330498359624563,1.5944663937485564,1.7118969017399388,1.253273656857288,2.012225160010072,1.0234073095916432
corona2_7756,2.1913155348955007,2.8051281628378266,2.1330498359624563,1.7000962368480563,1.5534504424618143,1.6548410001771292,1.4063723912538038,1.847986205532926
corona2_9979,2.1887311899405923,1.385547077234404,0.4042431965668912,0.7320769699885152,0.34623783232576977,0.6300697702289447,0.7168569663968039,0.3776014939317365
corona2_13059,2.1879453396538366,1.7434634397904365,0.8482682064123892,2.1413884546205137,1.1179576310529948,1.9229575889275408,1.9140570276412423,2.5444561125571994
corona2_1233,2.185431494719238,0.2803931432111251,0.5172336017340424,1.185953488734076,0.7352446563304781,1.6621067385115098,1.2455272575003602,0.4849290493386745
corona2_13096,2.1772861671828214,2.8308613812776278,3.332887493767576,4.2616491553926386,3.6387653867689775,2.832457291240785,2.7053895101337675,1.4061689701368396
corona2_10336,2.1772861671828214,0.9215796868852912,1.0491757194207962,2.029125381914844,1.6920135465367248,2.0061126713537543,1.3267284747268322,1.6653679575119855
corona2_511,2.1754455974165148,2.0885686450499814,1.5083065437370675,0.9967000349307872,1.381417189267797,1.1868441096788933,0.8154574778011299,1.426835441189093
corona2_5533,2.1746435300903006,2.9817456187502147,1.4996283508639072,2.1166460028518634,2.2392219318926863,2.073659780710736,2.05282143429468,3.2621472458287837
corona2_2275,2.1746435300903006,1.006870919482229,1.0615030684188145,2.6788433874209434,2.7135065359873667,1.0291753445475933,1.6620649483724736,1.3608732699514574
corona2_10807,2.1746435300903006,1.4083708377204949,1.7907454971137116,1.3366186292702755,1.3568848630135304,1.142352475168405,0.5660029838356035,1.1205480146461204
corona2_13051,2.1732389977149533,1.122368403227938,1.4471165180089816,2.8677454254002432,1.1665863169898922,1.6064049627643326,1.7512222086684366,1.3976465558133977
corona2_2349,2.1727520535280456,0.966587328670788,1.1775548673797036,1.6181097223724898,2.0231466380427547,1.3335867646433348,0.8120097883971805,1.8142113120610328
corona2_12884,2.1727520535280456,0.8479785729444589,0.5192898024889601,0.7758754676203582,1.4506201857655263,1.6334839715779954,0.8581172400223214,1.029663041754898
corona2_1604,2.1722897412793047,0.5295559411020347,0.6145422816426129,0.8249459307145017,0.2613413472186993,1.2828886234968575,0.32315385264797025,0.20762270098404906
corona2_164,2.1708857531574526,1.2411380940992442,1.8973914794481843,2.003324798273527,1.9567975316736177,1.9699665386808418,1.4526437219155073,0.7550888208207841
corona2_631,2.1707542286635064,1.190549647728539,0.7253121060662453,1.5209029108465857,0.8824507139423653,1.7128806353311437,0.3819050237029039,1.5878936696399701
corona2_7882,2.15034487319036,1.3195326394614515,0.8117713310290741,0.3468862338744549,0.5821509412062764,0.8954035554948012,0.4328908232089536,0.3708086473863101
corona2_9634,2.1406309391756406,1.6192882748427853,1.89903326717798,1.1445083571885182,1.981755434696558,2.1724263774454675,1.56725795720424,1.6591713830634285
corona2_11296,2.133342097906973,1.4497975649536214,1.108060604968608,1.3354390788475066,0.6594317594922963,0.8537475517381976,1.053151879288632,1.5530787125857
corona2_3872,2.126570516823919,0.7003512076682094,1.2193964475238204,1.1847416896839662,1.7927372941616957,0.7800448517065692,1.6595563383215457,0.8615756383041826
corona2_5272,2.1246120525890566,2.632960407902404,2.9384363007736187,1.1452599788374225,2.169456657557165,1.7371499048289452,1.977184502025872,2.4595002026827806
corona2_4105,2.1204481251314427,0.7206255107554788,1.1065139667342525,0.2623173018947672,0.2953896599884642,0.8337540586458633,0.3698166267822544,0.5516972894896873
corona2_2995,2.116699039496773,2.7610348405074734,1.8892322755358035,1.7783501323752209,1.2678860432888357,1.6424000079316583,1.7033811228041145,1.2465052284284641
corona2_3631,2.116699039496773,1.2456769050468035,1.8214568537689424,1.7783501323752209,2.1053354527773727,1.7149162117223242,1.32554240922494,0.9029244685069278
corona2_21,2.116699039496773,2.015104332180499,0.8690032242292881,1.5565228090169718,1.6758371262207514,1.5704399172850567,0.5237552992413202,1.2465052284284641
corona2_5717,2.116699039496773,1.326354328022447,0.9274178340426316,0.6260635159807209,1.0367902814284784,0.6483278162720372,1.7674723017546332,0.8375957648177772
corona2_8812,2.116699039496773,3.051354638746812,2.09472012127093,1.4469557672507545,2.732363322228321,2.084746396060008,2.0915432377849523,1.838913042352343
corona2_8380,2.116699039496773,1.408397210101754,1.6205960512001605,1.3384574142990386,0.7496584164609854,2.7734148863942587,0.6274824742650356,1.6119107324617123
corona2_2445,2.1137929989557214,1.172266503289284,1.4223226733490408,0.474583564709174,1.6872949846249177,2.1629983536026494,1.4199423836745853,0.6577355355808268
corona2_4067,2.109876314248193,1.2614598357198998,1.4251669368908642,2.0950587451875284,1.0697617325227915,1.7901681119776662,2.0185764904803927,0.5703373963705468
corona2_1566,2.109876314248193,1.8362475904430808,1.6817705509330367,0.6892036920113693,1.6122238214362834,2.4506030659319036,2.7272586667764696,3.0829039225577937
corona2_13013,2.109876314248193,1.922614603612114,1.3001186322040783,2.8256034564264105,0.7884132773161576,1.5084779463732965,1.0419936394324318,2.0685249313709693
corona2_10102,2.1029349372477433,2.289359436481715,2.113016893602499,1.8194213324503343,2.5870465975070025,1.6382218991899744,2.0349164166943337,2.3263248945399257
corona2_12968,2.1010532201670142,1.7427636372691755,1.132929123765819,1.1460243349050858,1.0291169805000535,0.9986325875581444,1.0444814424683369,0.6672982729910119
corona2_7789,2.0993596366070983,1.5373218583543289,1.41910774791509,1.5632844788047542,2.576074833406359,2.266165079243517,1.6866151659822894,1.9643360702206567
corona2_568,2.098360474301675,1.4553243884417468,1.3753713267721217,0.9104749314144338,0.7118617935443686,0.8718317759391219,1.7684527638664862,0.8948906453186328
corona2_802,2.098360474301675,2.939058101158072,2.4316138962624074,0.9558487094484921,3.2240010679650832,1.103233290629864,1.826633447730916,1.3245577699974072
corona2_4874,2.097905607946839,1.2695470103043431,1.2584254628084102,1.25925776004325,1.4562995481351535,1.21568925678233,1.6817083713994985,3.0445034510229707
corona2_7239,2.097905607946839,1.3959135658250341,1.0136122079032617,1.432009922266983,1.0273257873333042,1.2695885109259901,1.009499820186434,0.748181450373863
corona2_12061,2.0967021298807387,2.243578444285002,1.9148609247042665,1.1471044538799506,1.6180057212108592,2.140407737965694,2.82523835811027,1.1576648958467155
corona2_287,2.0967021298807387,0.985158259490438,0.9442505283754996,1.193628588596002,0.6902676529404307,0.7883073932882577,0.6258872463101857,0.6013294671767452
corona2_12674,2.095835955995549,1.69798857161328,0.7625560104920154,1.2900484277976303,1.155148467925543,0.7621252735561934,1.3388275803046965,1.0624215184150916
corona2_3068,2.095835955995549,1.5512208473918447,3.2373303403942937,1.866991904612746,3.1208471004414418,2.9576436659960974,2.512361227692562,2.4822796248104866
corona2_7046,2.095835955995549,1.2697755975252625,1.7907454971137116,0.8880121952481547,0.9633529605610844,1.4383569301278358,0.4835376467505664,1.7409916435709336
corona2_5522,2.09562764146918,1.9272549401844317,1.7311891871223728,1.4304386014431336,1.057081728112392,1.7572860521247056,1.6668914779832802,1.3183983337227685
corona2_6401,2.082105426876295,0.826618376246458,0.8417635372438185,1.0597512341465487,0.949093867733575,0.1091458767958228,1.2941941925260312,0.4569813617046545
corona2_3326,2.08020762502361,1.8051259022875041,1.035801077601513,0.6526707623032633,1.221731800312326,0.9534658658581991,0.5269299061824007,0.6328815018670724
corona2_2746,2.0776416410203917,1.0335265647316818,1.1721205927087706,1.233935031971886,1.0279229603716729,1.0958718086142898,0.9124707682573364,0.6478720225714699
corona2_965,2.0751935589491506,1.104801513090112,1.4401250052564922,2.6805255975240705,0.9196588154632503,0.4942091235271462,2.4502929408575054,1.365968871967737
corona2_9366,2.064120502574505,2.155278168295834,2.000144103367051,1.787788439337124,2.1576554463269506,2.434076712901463,2.104010346899219,1.3565650452335012
corona2_140,2.064120502574505,1.2819250516444658,1.540251119471748,1.749936380152886,0.7358410030082311,1.0946448729166325,1.33782648474792,0.8215552878405782
corona2_529,2.0618208366993542,1.3972470245713584,0.2720603947011827,0.3090194730475275,0.5766354938992598,0.3746443087136004,0.36205572398019936,0.19391665090437613
corona2_968,2.061076507254044,0.7206255107554788,0.7289941233039334,1.1665617856363741,0.3234267434722217,0.9938493947804159,1.064095628200003,0.5850488381711633
corona2_6334,2.057944381590933,2.6552438317968248,2.450443780087631,1.8717103137302344,1.4479816461673798,2.598512449349021,1.4777679667957235,1.904248151259058
corona2_93,2.0448397716269984,1.0351725344856435,1.4069216103150748,1.2470901931886538,1.0339450953471807,0.6507119958065741,1.4443543108201655,1.7208607935733558
corona2_13008,2.0418837233897382,1.0811699474312693,0.4455035741544185,0.6575167450840915,0.9654174806223158,0.7932577210279776,1.1625938522027313,0.6165547626750922
corona2_3435,2.039821023602564,1.3659011596846515,0.8294652927107161,0.5468540882036238,1.199130009296374,0.8382629335252647,1.0792431422956428,0.5598743130850727
corona2_6151,2.039821023602564,3.0494135953386228,3.738397198043222,2.2369444226326247,2.955640483536779,2.2489499313053405,1.6181078851753306,1.9492858717397552
corona2_9812,2.0382203755716186,2.0173122654337825,1.58871700319999,1.7294190269059877,0.978407411559997,0.8550900940638564,0.540095401134883,1.9794860853828684
corona2_371,2.0382203755716186,1.5088273447659812,0.8913531774701671,2.2078522246194368,1.1958318600454716,0.991495582832274,0.8727915368224257,1.330781689583367
corona2_3353,2.0326300176143692,2.262429531871271,1.2024239061020638,0.6056582347958924,0.4785595669622875,0.4862050338681385,1.6086603730670317,0.7058099495219321
corona2_11277,2.026225044261444,1.326354328022447,1.9573812292095865,1.7225917255122458,1.0367902814284784,1.9354782341755177,1.5128839866202597,1.3180799543246742
corona2_6209,2.026225044261444,0.7953066588456859,0.4926686519385664,1.7783501323752209,0.3809111192525829,0.8283883121958169,1.1421387084642354,0.4778220767531122
corona2_9435,2.026225044261444,2.015104332180499,1.3595169411415646,0.6260635159807209,2.1053354527773727,1.1526005821766037,3.4913363995997884,2.07049357002689
corona2_2345,2.0260113719439614,0.6075122509110168,1.2584254628084102,1.7446897432696309,0.8587539809614635,2.3915348068317,1.054815033116655,1.4847505177724183
corona2_7418,2.0234216813470702,1.8614336687027424,2.131612318093912,1.2119365367582124,1.240045954026466,2.39448890821263,1.3242962635534852,2.206206115505954
corona2_4384,2.021826673863678,1.8362475904430808,1.0579099343478482,2.2620954215541005,2.1987835356881957,2.1532450460684376,0.3694114429326821,0.7447015981992363
corona2_13012,2.021826673863678,2.735975571403495,3.5487439818159725,3.281584078401692,1.4518976801968773,2.6011696293095983,2.5971226690351643,1.2666424588738163
corona2_9307,2.021826673863678,1.3399688861030958,0.9992448571583638,1.5485588580271252,1.693740730443696,2.9054892204015887,2.6621324323066258,0.9320506680375424
corona2_5617,2.02113085319426,2.0788165932622724,1.6748206642795125,0.8688400446973084,1.3417229440947318,0.8617545011874514,0.925536869990405,0.3880093355923988
corona2_6205,2.02113085319426,1.0484296482617406,0.8902190662268332,1.6612621438870518,2.7154990363009106,1.070544148748228,0.15300143625727358,1.3952625800709535
corona2_7811,2.017755843794498,0.8238970359408322,2.2771496731748533,0.7218088721588671,2.2392219318926863,1.499528665835838,1.0805912809554812,1.7409916435709336
corona2_11265,2.017234160175623,2.3270886008082234,1.9564566294523928,1.2900931652796532,2.535912585436352,1.7085394544363894,1.817538763436729,1.5676548756972468
corona2_8945,2.0168628521890746,0.7990259813123248,1.4961211272580557,0.7071900110303982,1.4724837381994724,1.241577477887417,0.5814713466044538,1.7983531368682069
corona2_7361,2.0168628521890746,1.2533030486247412,1.1570835924039204,0.6261876762573346,0.7480244432540077,2.0730607866572957,0.7646712380243833,2.0014862455189038
corona2_351,2.0168628521890746,2.9170758388645472,1.1027745557878297,2.651539880254175,0.930538216411404,1.181903584799844,0.9607001624935002,0.5049671566983482
corona2_5361,2.013682789232822,0.900171133373052,0.8424411544017152,0.304234474802676,1.2314625849860898,1.1277516962355194,1.2464875970368323,0.8987494995610321
corona2_7563,2.008131029429805,0.7873379972807201,1.5118264813677038,1.1650432700215283,1.9353223111494853,2.3388916381331804,0.783798318287413,1.573928599788183
corona2_53,1.9939588610071703,0.94349003454326,0.961291343862572,0.9460077836877144,1.6488578372646272,1.1297789087336838,0.35389626574873423,1.5988316428380291
corona2_9208,1.989694824486561,1.385211352759403,1.608759240896399,1.2201955173152563,0.6263562086394483,0.8950464278277922,1.2156110968612108,2.1032193559943044
corona2_9532,1.9809617581312464,1.5313509866659467,1.4069216103150748,3.855463303498296,1.0339450953471807,1.6697073257187087,1.1076768946285298,1.0750428346302785
corona2_317,1.976531003003571,1.520228964876498,1.3991711101247726,1.320182835436054,2.735555152239729,0.6278719036529578,0.6315063945900796,1.9289425418760142
corona2_1918,1.976531003003571,2.489152747962287,1.8973604125719925,1.2809709880010052,1.5683031973878985,1.6593623265144115,1.8437938265728409,0.6620533943274911
corona2_5894,1.963275751594295,2.5080701710073243,1.375870104160137,1.027408601349711,1.758274227806062,1.5169431843092465,1.788914798705168,1.4037925084701637
corona2_9867,1.9593241982166456,1.7951482504512042,0.7029495431459111,0.9155414948316732,1.0081898911035334,0.5135504076985753,0.5844784575837754,0.2516897903513727
corona2_6377,1.9589742935755927,1.346983523631596,0.8899691057546006,1.2218387642358104,1.354509511136826,0.9779713384601932,1.3009428185943492,1.01714461710807
corona2_7586,1.9547964074441135,0.915916090604238,1.733184155026145,1.174786158204386,1.1451483758780556,0.6298513760285566,1.240782495828156,1.3712327238711113
corona2_12151,1.9547964074441135,1.2695470103043431,1.5706889518026361,1.3883761783411963,2.2068211683695576,1.6055933757994227,1.9370908465533443,0.7018343457380055
corona2_11299,1.9547964074441135,0.7046728638890695,1.3091724301656182,1.654153591020587,0.4248396107733427,1.6055933757994227,0.7082027196532497,0.5273853359325891
corona2_6352,1.9517195894153911,1.8286850669648924,1.9739988339382395,2.114881926507395,1.5517794126077873,2.8265301089521007,1.7534111165431139,1.2225711014024738
